user_id,category,year_month,amount
19,Dining,2026-04,1.0
19,Dining,2026-05,84.32
19,Dining,2026-06,86.62
19,Dining,2026-08,63.050000000000004
19,Education,2026-05,52.15
19,Education,2026-06,66.92
19,Education,2026-07,6.48
19,Education,2026-08,12.16
19,Groceries,2026-03,857.96
19,Groceries,2026-04,276.02
19,Groceries,2026-05,376.88
19,Groceries,2026-06,517.67
19,Groceries,2026-07,345.88
19,Groceries,2026-08,1499.78
19,Healthcare,2026-04,88.86999999999999
19,Healthcare,2026-05,163.67000000000002
19,Healthcare,2026-06,142.18
19,Healthcare,2026-07,136.58
19,Healthcare,2026-08,139.34
19,Rent,2026-03,3582.09
19,Rent,2026-04,570.69
19,Rent,2026-05,2499.0299999999997
19,Rent,2026-06,4425.93
19,Rent,2026-07,4232.7
19,Rent,2026-08,2713.75
19,Shopping,2026-03,126.27000000000001
19,Shopping,2026-04,438.89
19,Shopping,2026-05,105.74000000000001
19,Shopping,2026-06,264.97
19,Shopping,2026-07,171.66
19,Shopping,2026-08,337.48
19,Transport,2026-03,38.92
19,Transport,2026-04,51.18
19,Transport,2026-05,25.32
19,Transport,2026-06,5.43
19,Transport,2026-07,31.69
19,Transport,2026-08,37.730000000000004
19,Utilities,2026-03,263.75
19,Utilities,2026-04,925.15
19,Utilities,2026-05,828.28
19,Utilities,2026-06,265.91
19,Utilities,2026-07,129.89
19,Utilities,2026-08,215.14
20,Dining,2026-03,109.42
20,Dining,2026-04,97.92999999999999
20,Dining,2026-05,157.7
20,Dining,2026-06,95.28999999999999
20,Dining,2026-07,139.21
20,Dining,2026-08,65.46000000000001
20,Dining,2026-09,44.84
20,Entertainment,2026-03,22.55
20,Entertainment,2026-04,81.46
20,Entertainment,2026-05,20.2
20,Entertainment,2026-06,75.28999999999999
20,Entertainment,2026-07,22.630000000000003
20,Entertainment,2026-08,79.27
20,Groceries,2026-03,208.96
20,Groceries,2026-04,402.1
20,Groceries,2026-05,57.48
20,Groceries,2026-06,221.97
20,Groceries,2026-07,164.94
20,Groceries,2026-08,252.03
20,Healthcare,2026-05,34.14
20,Healthcare,2026-06,122.0
20,Healthcare,2026-08,63.04
20,Rent,2026-03,1968.11
20,Rent,2026-04,3048.3199999999997
20,Rent,2026-05,4467.88
20,Rent,2026-06,2228.27
20,Rent,2026-07,2443.5
20,Rent,2026-08,1747.73
20,Shopping,2026-03,607.72
20,Shopping,2026-04,255.89
20,Shopping,2026-05,178.74
20,Shopping,2026-06,293.27
20,Shopping,2026-07,251.35999999999999
20,Shopping,2026-08,329.14
20,Transport,2026-03,27.79
20,Transport,2026-04,92.38
20,Transport,2026-05,232.5
20,Transport,2026-06,37.4
20,Transport,2026-07,100.97
20,Transport,2026-08,92.87
20,Travel,2026-03,699.17
20,Travel,2026-04,572.56
20,Travel,2026-05,280.28
20,Travel,2026-07,1125.37
20,Travel,2026-08,1037.16
20,Travel,2026-09,40.0
20,Utilities,2026-03,104.89000000000001
20,Utilities,2026-05,74.27
20,Utilities,2026-06,108.64
20,Utilities,2026-07,611.33
20,Utilities,2026-08,330.54
21,Dining,2026-03,70.45
21,Dining,2026-04,76.56
21,Dining,2026-05,137.03
21,Dining,2026-06,20.11
21,Dining,2026-07,77.77
21,Dining,2026-08,26.92
21,Education,2026-03,52.66
21,Education,2026-04,100.62
21,Education,2026-07,39.61
21,Groceries,2026-03,361.32
21,Groceries,2026-04,323.16
21,Groceries,2026-05,602.65
21,Groceries,2026-06,452.69
21,Groceries,2026-07,501.6
21,Groceries,2026-08,560.23
21,Groceries,2026-09,53.9
21,Healthcare,2026-03,72.81
21,Healthcare,2026-04,110.39
21,Healthcare,2026-05,142.76
21,Healthcare,2026-06,218.48
21,Healthcare,2026-07,53.01
21,Healthcare,2026-08,134.65
21,Rent,2026-03,2123.71
21,Rent,2026-04,2424.09
21,Rent,2026-05,4919.65
21,Rent,2026-06,4504.3
21,Rent,2026-07,1479.98
21,Rent,2026-08,3696.2200000000003
21,Shopping,2026-03,428.2
21,Shopping,2026-04,285.32
21,Shopping,2026-05,1103.88
21,Shopping,2026-06,263.38
21,Shopping,2026-07,574.75
21,Shopping,2026-08,263.6
21,Transport,2026-03,28.79
21,Transport,2026-05,43.26
21,Transport,2026-06,1.49
21,Transport,2026-07,5.83
21,Transport,2026-08,201.73
21,Utilities,2026-03,555.24
21,Utilities,2026-04,179.48
21,Utilities,2026-05,795.5
21,Utilities,2026-06,253.85000000000002
21,Utilities,2026-07,413.57
21,Utilities,2026-08,738.3299999999999
22,Dining,2026-03,55.25
22,Dining,2026-04,134.56
22,Dining,2026-05,38.22
22,Dining,2026-06,153.85
22,Dining,2026-07,87.75999999999999
22,Dining,2026-08,143.38
22,Entertainment,2026-03,34.629999999999995
22,Entertainment,2026-04,81.15
22,Entertainment,2026-05,68.85
22,Entertainment,2026-06,40.599999999999994
22,Entertainment,2026-07,46.06
22,Entertainment,2026-08,51.11
22,Groceries,2026-03,121.85
22,Groceries,2026-04,342.75
22,Groceries,2026-05,175.73000000000002
22,Groceries,2026-06,187.79
22,Groceries,2026-07,55.64
22,Groceries,2026-08,261.4
22,Healthcare,2026-03,192.46
22,Healthcare,2026-04,52.24
22,Healthcare,2026-05,3.12
22,Healthcare,2026-06,108.67
22,Healthcare,2026-07,120.17999999999999
22,Healthcare,2026-08,43.83
22,Rent,2026-03,1378.78
22,Rent,2026-04,1002.26
22,Rent,2026-05,2049.73
22,Rent,2026-06,3367.41
22,Rent,2026-07,4226.610000000001
22,Rent,2026-08,1961.96
22,Shopping,2026-03,424.25
22,Shopping,2026-04,358.96000000000004
22,Shopping,2026-05,606.12
22,Shopping,2026-06,660.34
22,Shopping,2026-07,1316.11
22,Shopping,2026-08,201.57
22,Travel,2026-03,1494.66
22,Travel,2026-04,2491.11
22,Travel,2026-05,3260.93
22,Travel,2026-06,1819.1399999999999
22,Travel,2026-07,1614.54
22,Travel,2026-08,1851.41
22,Utilities,2026-05,60.69
22,Utilities,2026-07,161.7
23,Dining,2026-03,47.61
23,Dining,2026-04,151.12
23,Dining,2026-05,55.86
23,Dining,2026-06,44.620000000000005
23,Dining,2026-07,118.5
23,Dining,2026-08,22.61
23,Entertainment,2026-03,359.66999999999996
23,Entertainment,2026-04,64.05
23,Entertainment,2026-05,33.16
23,Entertainment,2026-06,54.78
23,Entertainment,2026-07,59.78
23,Entertainment,2026-08,33.53
23,Groceries,2026-03,121.99
23,Groceries,2026-05,300.48
23,Groceries,2026-06,107.04
23,Groceries,2026-07,188.75
23,Groceries,2026-08,180.06
23,Healthcare,2026-03,61.96
23,Healthcare,2026-04,154.76
23,Healthcare,2026-05,87.55
23,Healthcare,2026-06,30.27
23,Healthcare,2026-07,47.86
23,Healthcare,2026-08,1.0
23,Rent,2026-03,1480.93
23,Rent,2026-04,1981.17
23,Rent,2026-05,1058.84
23,Rent,2026-06,1664.3
23,Rent,2026-07,3063.04
23,Rent,2026-08,4065.38
23,Shopping,2026-03,855.51
23,Shopping,2026-04,452.03999999999996
23,Shopping,2026-05,520.05
23,Shopping,2026-06,353.27
23,Shopping,2026-07,469.82
23,Shopping,2026-08,352.18
23,Travel,2026-03,1798.74
23,Travel,2026-04,1198.5900000000001
23,Travel,2026-05,2112.35
23,Travel,2026-06,1668.88
23,Travel,2026-07,1236.95
23,Travel,2026-08,1335.23
23,Utilities,2026-03,67.93
23,Utilities,2026-04,404.91999999999996
23,Utilities,2026-05,41.95
23,Utilities,2026-06,187.47
23,Utilities,2026-07,2.12
23,Utilities,2026-08,145.33
24,Dining,2026-03,241.0
24,Dining,2026-04,83.07
24,Dining,2026-05,182.58
24,Dining,2026-06,171.58
24,Dining,2026-07,167.89
24,Dining,2026-08,55.04
24,Education,2026-03,61.0
24,Education,2026-04,1.0
24,Education,2026-05,137.49
24,Education,2026-06,51.39
24,Education,2026-07,277.69
24,Education,2026-08,59.0
24,Entertainment,2026-03,48.69
24,Entertainment,2026-04,56.23
24,Entertainment,2026-05,133.69
24,Entertainment,2026-06,147.74
24,Entertainment,2026-07,82.36
24,Entertainment,2026-08,80.68
24,Groceries,2026-03,268.68
24,Groceries,2026-04,199.1
24,Groceries,2026-05,27.89
24,Groceries,2026-06,322.15
24,Groceries,2026-07,294.87
24,Groceries,2026-08,158.72
24,Healthcare,2026-03,91.47
24,Healthcare,2026-04,20.38
24,Healthcare,2026-07,69.94
24,Shopping,2026-03,112.18
24,Shopping,2026-04,120.63
24,Shopping,2026-05,326.38
24,Shopping,2026-07,300.12
24,Shopping,2026-08,297.64
24,Transport,2026-03,63.84
24,Transport,2026-04,14.11
24,Transport,2026-05,53.33
24,Transport,2026-06,34.72
24,Transport,2026-07,109.85
24,Transport,2026-08,125.82000000000001
24,Utilities,2026-03,39.59
24,Utilities,2026-04,32.88
24,Utilities,2026-05,53.33
24,Utilities,2026-06,232.97
24,Utilities,2026-07,84.35
25,Dining,2026-03,56.830000000000005
25,Dining,2026-04,62.0
25,Dining,2026-05,130.59
25,Dining,2026-06,59.91
25,Dining,2026-07,2.01
25,Education,2026-06,20.47
25,Groceries,2026-03,187.54
25,Groceries,2026-04,770.75
25,Groceries,2026-05,402.98
25,Groceries,2026-06,437.05
25,Groceries,2026-07,963.46
25,Groceries,2026-08,494.01
25,Groceries,2026-09,43.79
25,Healthcare,2026-03,170.47
25,Healthcare,2026-04,247.49
25,Healthcare,2026-05,187.45
25,Healthcare,2026-06,77.78
25,Healthcare,2026-07,203.34
25,Healthcare,2026-08,257.31
25,Rent,2026-03,852.72
25,Rent,2026-04,1984.83
25,Rent,2026-05,2740.4
25,Rent,2026-06,2392.02
25,Rent,2026-07,2532.29
25,Rent,2026-08,1782.38
25,Shopping,2026-03,144.01
25,Shopping,2026-04,558.63
25,Shopping,2026-05,389.1
25,Shopping,2026-06,567.5799999999999
25,Shopping,2026-07,391.82
25,Shopping,2026-08,394.03000000000003
25,Transport,2026-03,43.730000000000004
25,Transport,2026-04,14.25
25,Transport,2026-05,16.89
25,Transport,2026-06,17.01
25,Transport,2026-07,30.25
25,Transport,2026-08,24.18
25,Transport,2026-09,24.92
25,Utilities,2026-03,395.15
25,Utilities,2026-04,196.23000000000002
25,Utilities,2026-05,261.32
25,Utilities,2026-06,197.26
25,Utilities,2026-07,253.48000000000002
25,Utilities,2026-08,237.57
26,Dining,2026-03,97.27
26,Dining,2026-04,72.15
26,Dining,2026-05,282.69
26,Dining,2026-06,146.66
26,Dining,2026-07,6.75
26,Dining,2026-08,109.91
26,Entertainment,2026-04,77.1
26,Entertainment,2026-05,67.62
26,Entertainment,2026-06,151.83
26,Entertainment,2026-07,85.38
26,Entertainment,2026-08,85.75
26,Entertainment,2026-09,8.12
26,Groceries,2026-03,114.35
26,Groceries,2026-04,75.44999999999999
26,Groceries,2026-05,82.74000000000001
26,Groceries,2026-06,178.43
26,Groceries,2026-07,127.94
26,Groceries,2026-08,102.06
26,Healthcare,2026-03,79.35
26,Healthcare,2026-04,24.76
26,Healthcare,2026-05,14.34
26,Healthcare,2026-06,48.2
26,Healthcare,2026-07,90.25999999999999
26,Healthcare,2026-08,41.39
26,Rent,2026-03,2363.66
26,Rent,2026-04,2515.1400000000003
26,Rent,2026-05,1559.42
26,Rent,2026-06,4069.84
26,Rent,2026-07,1036.04
26,Rent,2026-08,2127.45
26,Shopping,2026-03,324.23
26,Shopping,2026-04,352.05
26,Shopping,2026-05,465.31
26,Shopping,2026-06,345.03
26,Shopping,2026-07,484.14
26,Shopping,2026-08,1292.03
26,Shopping,2026-09,47.22
26,Travel,2026-03,767.98
26,Travel,2026-04,514.14
26,Travel,2026-05,2336.65
26,Travel,2026-06,1675.79
26,Travel,2026-07,1073.22
26,Travel,2026-08,743.83
26,Travel,2026-09,406.04
26,Utilities,2026-03,78.64
26,Utilities,2026-04,90.7
26,Utilities,2026-05,69.06
26,Utilities,2026-07,97.53
26,Utilities,2026-08,64.4
27,Dining,2026-03,193.85999999999999
27,Dining,2026-04,111.15
27,Dining,2026-05,216.26
27,Dining,2026-06,137.6
27,Dining,2026-07,139.23000000000002
27,Dining,2026-08,135.46
27,Dining,2026-09,22.45
27,Education,2026-03,68.52
27,Education,2026-04,76.95
27,Education,2026-05,82.7
27,Education,2026-06,329.61
27,Education,2026-07,122.36
27,Education,2026-08,94.72
27,Entertainment,2026-03,68.91
27,Entertainment,2026-04,135.34
27,Entertainment,2026-05,99.15
27,Entertainment,2026-06,159.65
27,Entertainment,2026-07,20.36
27,Entertainment,2026-08,54.06
27,Groceries,2026-03,420.64
27,Groceries,2026-04,172.01999999999998
27,Groceries,2026-05,242.57
27,Groceries,2026-06,273.52
27,Groceries,2026-07,298.21999999999997
27,Groceries,2026-08,370.45
27,Groceries,2026-09,49.31
27,Healthcare,2026-04,36.54
27,Healthcare,2026-08,47.67
27,Shopping,2026-03,231.93
27,Shopping,2026-04,50.92
27,Shopping,2026-05,369.79
27,Shopping,2026-06,258.63
27,Shopping,2026-07,155.44
27,Shopping,2026-08,186.76
27,Transport,2026-03,269.38
27,Transport,2026-04,283.34
27,Transport,2026-05,45.75
27,Transport,2026-06,28.06
27,Transport,2026-07,4.01
27,Transport,2026-08,25.270000000000003
27,Utilities,2026-03,36.57
27,Utilities,2026-04,58.22
27,Utilities,2026-05,77.65
27,Utilities,2026-06,52.18
27,Utilities,2026-07,580.46
27,Utilities,2026-08,166.03
28,Dining,2026-03,65.42999999999999
28,Dining,2026-04,190.04
28,Dining,2026-05,80.47
28,Dining,2026-06,159.3
28,Dining,2026-07,68.67
28,Dining,2026-08,82.3
28,Dining,2026-09,27.7
28,Entertainment,2026-03,69.08
28,Entertainment,2026-04,23.12
28,Entertainment,2026-05,158.79000000000002
28,Entertainment,2026-06,107.47
28,Entertainment,2026-08,91.66
28,Groceries,2026-03,205.25
28,Groceries,2026-04,234.95999999999998
28,Groceries,2026-05,347.51
28,Groceries,2026-06,181.47
28,Groceries,2026-07,254.74
28,Groceries,2026-08,324.11
28,Healthcare,2026-03,56.5
28,Healthcare,2026-04,53.79
28,Healthcare,2026-05,93.88
28,Healthcare,2026-06,35.77
28,Healthcare,2026-07,141.46
28,Healthcare,2026-08,71.48
28,Rent,2026-03,2855.7200000000003
28,Rent,2026-04,1557.13
28,Rent,2026-05,2562.0
28,Rent,2026-06,6924.740000000001
28,Rent,2026-07,3647.99
28,Rent,2026-08,2028.91
28,Shopping,2026-03,258.92
28,Shopping,2026-04,184.42000000000002
28,Shopping,2026-05,410.15999999999997
28,Shopping,2026-06,251.68
28,Shopping,2026-07,497.37
28,Shopping,2026-08,153.41
28,Transport,2026-03,106.15
28,Transport,2026-04,37.76
28,Transport,2026-05,53.73
28,Transport,2026-06,28.89
28,Transport,2026-07,36.57
28,Transport,2026-08,109.6
28,Travel,2026-03,152.99
28,Travel,2026-04,612.88
28,Travel,2026-05,581.03
28,Travel,2026-06,1053.99
28,Travel,2026-07,949.1199999999999
28,Travel,2026-08,172.83
28,Utilities,2026-03,66.38
28,Utilities,2026-04,444.86
28,Utilities,2026-05,179.66
28,Utilities,2026-06,242.21
28,Utilities,2026-08,132.14
29,Dining,2026-03,151.29
29,Dining,2026-04,99.42999999999999
29,Dining,2026-05,46.4
29,Dining,2026-06,138.77
29,Dining,2026-07,7.64
29,Dining,2026-08,80.34
29,Entertainment,2026-03,26.32
29,Entertainment,2026-04,51.76
29,Entertainment,2026-05,51.24
29,Entertainment,2026-06,133.3
29,Entertainment,2026-07,85.75
29,Entertainment,2026-08,7.29
29,Groceries,2026-03,191.08
29,Groceries,2026-04,48.43
29,Groceries,2026-05,209.95
29,Groceries,2026-06,116.96000000000001
29,Groceries,2026-07,271.92
29,Groceries,2026-08,244.22
29,Healthcare,2026-03,106.13
29,Healthcare,2026-04,164.84
29,Healthcare,2026-05,71.66
29,Healthcare,2026-06,10.42
29,Healthcare,2026-07,14.41
29,Healthcare,2026-08,45.1
29,Rent,2026-03,1439.01
29,Rent,2026-04,2836.9700000000003
29,Rent,2026-05,2569.91
29,Rent,2026-06,2550.27
29,Rent,2026-07,1039.16
29,Rent,2026-08,3790.04
29,Shopping,2026-03,312.12
29,Shopping,2026-04,106.39
29,Shopping,2026-05,1148.69
29,Shopping,2026-06,295.52
29,Shopping,2026-07,458.48
29,Shopping,2026-08,673.03
29,Travel,2026-03,2931.06
29,Travel,2026-04,1151.27
29,Travel,2026-05,1197.37
29,Travel,2026-06,3156.44
29,Travel,2026-07,876.34
29,Travel,2026-08,1321.6
29,Travel,2026-09,1607.37
29,Utilities,2026-03,166.24
29,Utilities,2026-05,248.09
29,Utilities,2026-06,147.29
29,Utilities,2026-08,176.52
29,Utilities,2026-09,97.12
30,Dining,2026-03,39.87
30,Dining,2026-04,41.89
30,Dining,2026-05,18.689999999999998
30,Dining,2026-06,9.49
30,Dining,2026-07,61.66
30,Dining,2026-08,41.25
30,Education,2026-03,77.95
30,Education,2026-07,18.73
30,Education,2026-08,166.76
30,Groceries,2026-03,558.57
30,Groceries,2026-04,331.48
30,Groceries,2026-05,521.12
30,Groceries,2026-06,291.27
30,Groceries,2026-07,776.98
30,Groceries,2026-08,502.85
30,Healthcare,2026-03,146.01
30,Healthcare,2026-04,46.03
30,Healthcare,2026-05,110.53
30,Healthcare,2026-06,35.79
30,Healthcare,2026-07,146.92000000000002
30,Healthcare,2026-08,192.98
30,Rent,2026-03,3203.5
30,Rent,2026-04,2502.4300000000003
30,Rent,2026-05,2641.01
30,Rent,2026-06,1801.94
30,Rent,2026-07,3033.9
30,Rent,2026-08,2013.07
30,Rent,2026-09,594.92
30,Shopping,2026-03,54.24
30,Shopping,2026-04,411.46000000000004
30,Shopping,2026-05,850.22
30,Shopping,2026-06,315.62
30,Shopping,2026-07,520.31
30,Shopping,2026-08,139.8
30,Transport,2026-04,52.269999999999996
30,Transport,2026-05,24.96
30,Transport,2026-06,23.51
30,Transport,2026-07,13.89
30,Transport,2026-08,9.58
30,Utilities,2026-03,250.29
30,Utilities,2026-04,851.69
30,Utilities,2026-05,336.21
30,Utilities,2026-06,326.13
30,Utilities,2026-07,203.97
30,Utilities,2026-08,461.37
31,Dining,2026-03,81.68
31,Dining,2026-04,134.01
31,Dining,2026-05,48.46
31,Dining,2026-06,85.25
31,Dining,2026-07,85.67
31,Dining,2026-08,64.31
31,Entertainment,2026-03,58.54
31,Entertainment,2026-04,33.2
31,Entertainment,2026-05,44.120000000000005
31,Entertainment,2026-06,62.75
31,Entertainment,2026-07,140.11
31,Entertainment,2026-08,111.25
31,Groceries,2026-03,140.3
31,Groceries,2026-04,245.12
31,Groceries,2026-05,284.5
31,Groceries,2026-06,119.4
31,Groceries,2026-07,187.34
31,Groceries,2026-08,121.41
31,Healthcare,2026-03,1.0
31,Healthcare,2026-04,57.31
31,Healthcare,2026-05,100.02
31,Healthcare,2026-06,26.27
31,Healthcare,2026-08,6.8
31,Rent,2026-03,2573.09
31,Rent,2026-04,3073.83
31,Rent,2026-05,4569.42
31,Rent,2026-06,1186.1
31,Rent,2026-07,2187.39
31,Rent,2026-08,4280.79
31,Shopping,2026-03,487.21000000000004
31,Shopping,2026-04,275.45
31,Shopping,2026-05,243.32999999999998
31,Shopping,2026-06,498.65
31,Shopping,2026-07,454.27
31,Shopping,2026-08,517.93
31,Travel,2026-03,1009.99
31,Travel,2026-04,1590.73
31,Travel,2026-05,4988.65
31,Travel,2026-06,1486.71
31,Travel,2026-07,1361.74
31,Travel,2026-08,849.0
31,Utilities,2026-03,81.77
31,Utilities,2026-05,34.75
31,Utilities,2026-06,77.85
31,Utilities,2026-07,82.19
31,Utilities,2026-08,67.38
32,Dining,2026-03,92.73
32,Dining,2026-04,219.14000000000001
32,Dining,2026-05,81.05000000000001
32,Dining,2026-06,55.980000000000004
32,Dining,2026-07,57.650000000000006
32,Dining,2026-08,299.44
32,Entertainment,2026-03,16.88
32,Entertainment,2026-04,67.66
32,Entertainment,2026-05,105.68
32,Entertainment,2026-06,37.3
32,Entertainment,2026-07,26.43
32,Entertainment,2026-08,21.6
32,Groceries,2026-03,103.62
32,Groceries,2026-04,242.32
32,Groceries,2026-05,86.17
32,Groceries,2026-06,261.2
32,Groceries,2026-07,172.86
32,Groceries,2026-08,175.25
32,Healthcare,2026-06,149.57999999999998
32,Healthcare,2026-08,61.45
32,Rent,2026-03,2476.05
32,Rent,2026-04,2578.75
32,Rent,2026-05,3940.14
32,Rent,2026-06,1075.4699999999998
32,Rent,2026-07,2063.14
32,Rent,2026-08,471.2
32,Shopping,2026-03,187.05
32,Shopping,2026-04,380.29
32,Shopping,2026-05,485.45
32,Shopping,2026-06,373.75
32,Shopping,2026-07,217.7
32,Shopping,2026-08,536.1
32,Transport,2026-03,66.35
32,Transport,2026-04,266.22
32,Transport,2026-05,42.629999999999995
32,Transport,2026-06,96.87
32,Transport,2026-07,47.68
32,Transport,2026-08,70.59
32,Travel,2026-04,337.52
32,Travel,2026-05,1.0
32,Travel,2026-06,407.19
32,Travel,2026-07,602.88
32,Travel,2026-08,180.87
32,Utilities,2026-03,231.06
32,Utilities,2026-04,238.87
32,Utilities,2026-05,162.72
32,Utilities,2026-06,235.91000000000003
32,Utilities,2026-07,83.24000000000001
32,Utilities,2026-08,193.44
32,Utilities,2026-09,76.25
33,Dining,2026-03,98.74
33,Dining,2026-04,134.56
33,Dining,2026-05,49.85
33,Dining,2026-06,62.36
33,Dining,2026-07,63.68
33,Dining,2026-08,101.08
33,Entertainment,2026-03,40.51
33,Entertainment,2026-04,66.64
33,Entertainment,2026-05,42.54
33,Entertainment,2026-07,19.0
33,Groceries,2026-03,126.54
33,Groceries,2026-04,162.06
33,Groceries,2026-05,135.86
33,Groceries,2026-06,244.63
33,Groceries,2026-07,170.62
33,Groceries,2026-08,154.76
33,Healthcare,2026-04,76.9
33,Healthcare,2026-05,90.58
33,Healthcare,2026-06,85.83
33,Healthcare,2026-07,126.33
33,Healthcare,2026-08,28.34
33,Rent,2026-03,964.27
33,Rent,2026-04,1884.24
33,Rent,2026-05,2606.52
33,Rent,2026-06,1328.58
33,Rent,2026-07,1954.85
33,Rent,2026-08,2431.5299999999997
33,Shopping,2026-03,525.91
33,Shopping,2026-04,961.21
33,Shopping,2026-05,558.14
33,Shopping,2026-06,52.66
33,Shopping,2026-07,181.38
33,Shopping,2026-08,262.66
33,Travel,2026-03,1324.57
33,Travel,2026-04,2989.06
33,Travel,2026-05,1957.27
33,Travel,2026-06,942.82
33,Travel,2026-07,531.87
33,Travel,2026-08,2041.06
33,Utilities,2026-03,113.57
33,Utilities,2026-04,88.54
33,Utilities,2026-05,65.59
33,Utilities,2026-07,68.77
33,Utilities,2026-08,36.16
34,Dining,2026-03,109.56
34,Dining,2026-04,105.21
34,Dining,2026-05,72.68
34,Dining,2026-06,386.61
34,Dining,2026-07,229.19
34,Dining,2026-08,85.26
34,Dining,2026-09,36.83
34,Education,2026-03,153.74
34,Education,2026-05,193.5
34,Education,2026-06,226.45999999999998
34,Education,2026-07,44.47
34,Education,2026-08,286.84000000000003
34,Entertainment,2026-03,114.39
34,Entertainment,2026-04,45.489999999999995
34,Entertainment,2026-05,17.1
34,Entertainment,2026-06,71.32
34,Entertainment,2026-07,119.21000000000001
34,Entertainment,2026-08,141.49
34,Groceries,2026-03,303.11
34,Groceries,2026-04,341.08
34,Groceries,2026-05,107.62
34,Groceries,2026-06,343.7
34,Groceries,2026-07,368.87
34,Groceries,2026-08,145.99
34,Healthcare,2026-03,40.8
34,Healthcare,2026-04,105.7
34,Healthcare,2026-08,23.14
34,Shopping,2026-03,45.44
34,Shopping,2026-04,437.92
34,Shopping,2026-05,186.2
34,Shopping,2026-06,18.09
34,Shopping,2026-07,297.49
34,Shopping,2026-08,372.66
34,Transport,2026-03,3.18
34,Transport,2026-04,54.62
34,Transport,2026-05,22.11
34,Transport,2026-06,107.13
34,Transport,2026-07,89.25999999999999
34,Transport,2026-08,61.589999999999996
34,Utilities,2026-03,60.24
34,Utilities,2026-05,166.31
34,Utilities,2026-06,324.32
34,Utilities,2026-07,92.46
34,Utilities,2026-08,125.34
35,Dining,2026-03,106.05000000000001
35,Dining,2026-04,104.66
35,Dining,2026-05,146.15
35,Dining,2026-06,67.22
35,Dining,2026-07,111.28
35,Dining,2026-08,180.3
35,Entertainment,2026-03,49.519999999999996
35,Entertainment,2026-05,144.03
35,Entertainment,2026-06,62.59
35,Entertainment,2026-07,13.32
35,Entertainment,2026-08,71.83
35,Groceries,2026-03,49.83
35,Groceries,2026-04,103.03
35,Groceries,2026-05,482.16999999999996
35,Groceries,2026-06,225.07999999999998
35,Groceries,2026-07,140.31
35,Groceries,2026-08,144.27
35,Healthcare,2026-03,83.39
35,Healthcare,2026-05,54.53
35,Healthcare,2026-06,48.15
35,Healthcare,2026-07,72.58
35,Rent,2026-03,1930.6899999999998
35,Rent,2026-04,2551.74
35,Rent,2026-05,4995.16
35,Rent,2026-06,3217.32
35,Rent,2026-07,3038.38
35,Rent,2026-08,2356.05
35,Shopping,2026-03,225.86999999999998
35,Shopping,2026-04,110.82
35,Shopping,2026-05,1449.62
35,Shopping,2026-06,563.88
35,Shopping,2026-07,106.69
35,Shopping,2026-08,307.93
35,Shopping,2026-09,72.81
35,Travel,2026-03,1696.5900000000001
35,Travel,2026-04,1515.63
35,Travel,2026-05,1583.43
35,Travel,2026-06,315.48
35,Travel,2026-07,1710.77
35,Travel,2026-08,1559.31
35,Utilities,2026-03,110.80000000000001
35,Utilities,2026-04,26.92
35,Utilities,2026-05,300.09000000000003
35,Utilities,2026-06,205.0
35,Utilities,2026-07,47.81
35,Utilities,2026-08,125.04
36,Dining,2026-03,137.35
36,Dining,2026-04,163.04
36,Dining,2026-05,121.32
36,Dining,2026-06,171.97
36,Dining,2026-07,195.36
36,Dining,2026-08,57.94
36,Entertainment,2026-03,42.7
36,Entertainment,2026-04,117.08
36,Entertainment,2026-05,68.25
36,Entertainment,2026-06,49.56999999999999
36,Entertainment,2026-07,17.86
36,Entertainment,2026-08,90.25999999999999
36,Groceries,2026-03,301.84
36,Groceries,2026-04,175.32
36,Groceries,2026-05,224.70000000000002
36,Groceries,2026-06,198.84
36,Groceries,2026-07,160.45
36,Groceries,2026-08,283.45
36,Healthcare,2026-05,35.13
36,Healthcare,2026-06,28.41
36,Healthcare,2026-07,8.38
36,Rent,2026-03,1232.35
36,Rent,2026-04,1830.08
36,Rent,2026-05,1728.4099999999999
36,Rent,2026-06,2033.3
36,Rent,2026-07,3065.79
36,Rent,2026-08,494.74
36,Shopping,2026-03,449.3
36,Shopping,2026-04,278.73
36,Shopping,2026-05,323.45
36,Shopping,2026-06,184.16
36,Shopping,2026-07,189.28
36,Shopping,2026-08,193.37
36,Transport,2026-03,194.14
36,Transport,2026-04,101.21
36,Transport,2026-05,115.19
36,Transport,2026-06,86.63
36,Transport,2026-07,39.21
36,Transport,2026-08,95.04
36,Travel,2026-03,503.78
36,Travel,2026-04,228.45
36,Travel,2026-05,998.1899999999999
36,Travel,2026-06,908.39
36,Travel,2026-08,319.33
36,Utilities,2026-03,91.38
36,Utilities,2026-04,138.24
36,Utilities,2026-05,17.9
36,Utilities,2026-06,67.3
36,Utilities,2026-07,38.35
36,Utilities,2026-08,50.6
37,Dining,2026-04,113.53
37,Dining,2026-05,136.07999999999998
37,Dining,2026-06,16.55
37,Dining,2026-07,128.12
37,Dining,2026-08,151.77
37,Entertainment,2026-03,14.06
37,Entertainment,2026-04,71.08
37,Entertainment,2026-05,50.42
37,Entertainment,2026-06,30.94
37,Entertainment,2026-07,36.730000000000004
37,Entertainment,2026-08,1.0
37,Groceries,2026-03,185.29000000000002
37,Groceries,2026-04,55.0
37,Groceries,2026-05,165.04
37,Groceries,2026-06,65.63
37,Groceries,2026-07,58.1
37,Groceries,2026-08,189.76
